FIPS,Other Christian Denominations_adh,Mainline Protestant_adh,Liturgical/Traditional_adh,Other_adh,Evangelical/Fundamentalist_adh,Judaism_adh,Hinduism_adh,Buddhism_adh,Islam_adh
1115,20.23,7.709999999999999,5.3100000000000005,28.1,32.99,0.0,0.0,0.0,0.0
33009,148.79999999999998,35.89,40.36,96.13999999999999,3.9699999999999993,0.0,0.0,0.0,0.0
36117,173.16,21.660000000000004,46.56,111.46000000000001,8.080000000000002,0.0,0.0,0.0,0.0
48469,290.88,35.76,79.26,192.26000000000002,21.740000000000002,0.0,0.0,0.0,0.23
51069,2.16,5.140000000000001,0.11,6.42,22.32,0.25,0.0,0.0,0.22
55089,322.86,49.7,87.78,207.01000000000002,1.6800000000000002,0.0,0.0,0.0,0.0
6045,193.94,21.42,52.19,123.19,3.5700000000000003,0.0,0.0,1.0,0.0
48291,133.41,14.1,35.79,88.69,34.07,0.0,0.0,0.0,0.0
42097,151.45,34.54,41.06,100.07,4.0,0.0,0.0,0.0,0.33
21151,29.43,4.3500000000000005,7.83,22.58,25.38,0.0,0.0,0.0,0.13
24009,241.17000000000002,33.85000000000001,65.55000000000001,157.75,3.73,0.0,0.0,0.0,2.98
48037,54.95,12.5,14.34,47.46000000000001,58.53,0.0,0.0,0.0,0.0
21037,303.45000000000005,41.220000000000006,82.59,194.47000000000003,15.790000000000001,0.0,0.0,0.0,0.0
39157,108.94,19.98,28.380000000000003,79.59,13.11,0.0,0.0,0.0,0.0
55109,226.11,43.63,61.260000000000005,145.04000000000002,1.4400000000000002,0.0,0.0,0.0,0.0
1077,18.009999999999998,13.010000000000002,4.71,28.17,115.46000000000001,0.0,0.0,0.0,0.06
13247,111.75000000000001,12.26,29.67,80.4,19.1,0.0,0.0,0.0,1.49
36101,150.31,21.93,40.379999999999995,101.74000000000001,1.4,0.01,0.0,0.0,0.0
19155,112.93000000000002,20.06,30.790000000000003,74.78,6.81,0.0,0.0,0.0,0.0
51800,9.5,12.68,2.07,18.83,17.03,0.0,0.0,0.0,0.0
54011,72.2,17.950000000000003,19.58,65.11,11.93,0.6799999999999999,0.0,0.0,0.1
37127,11.55,13.029999999999998,2.91,17.4,31.07,0.0,0.0,0.0,0.96
41003,149.62,23.91,41.769999999999996,97.25,6.15,0.0,0.0,0.04,0.04
26055,121.38999999999999,19.980000000000004,32.86,83.34,3.42,0.0,0.0,0.0,0.0
40131,14.63,3.41,3.81,17.749999999999996,33.45,0.0,0.0,0.0,0.0
34009,501.4599999999999,60.22,136.95999999999998,323.89,3.8000000000000003,0.0,0.0,0.0,0.0
39055,386.32000000000005,40.13999999999999,102.12,254.32,3.5,0.0,0.0,0.0,0.0
2090,29.649999999999995,19.540000000000003,7.550000000000001,26.5,30.630000000000003,0.0,0.0,0.0,0.0
45057,75.09,13.380000000000003,20.41,51.59,24.48,0.0,0.0,0.0,0.55
13297,40.6,5.039999999999999,10.5,32.5,19.5,0.0,0.26,0.0,1.45
53021,306.25,28.3,82.53999999999999,194.9,11.66,0.0,0.0,0.0,0.0
51161,77.28,9.05,20.86,58.46,14.33,0.0,0.36,0.0,0.0
27141,117.81,23.490000000000002,32.13,79.34,2.67,0.0,0.0,0.0,0.0
48021,247.95000000000005,28.89,67.17,162.81,13.54,0.0,0.0,0.0,0.0
22057,480.06,45.24,130.8,308.85,4.35,0.0,0.0,0.0,0.0
39007,115.47999999999999,17.18,30.240000000000002,77.44999999999999,10.07,0.0,0.0,0.0,0.0
1095,90.31,13.630000000000003,24.299999999999997,62.06,56.870000000000005,0.0,0.0,0.0,0.0
36079,471.98,52.81999999999999,128.64000000000001,299.74,0.6000000000000001,0.48,0.0,0.51,0.0
51740,70.82999999999998,18.75,18.54,61.77,20.7,0.0,0.0,0.0,2.04
47155,57.57,10.59,15.500000000000002,50.870000000000005,32.15,0.0,0.0,0.0,0.04
38015,296.33000000000004,61.56,80.7,188.92000000000002,21.429999999999996,0.0,0.0,0.0,0.38
19169,89.37,25.659999999999997,25.080000000000005,59.03,4.58,0.15,0.0,0.0,0.3
13115,93.38000000000002,18.700000000000003,25.17,62.82000000000001,43.739999999999995,0.04,0.0,0.0,0.19
47113,27.990000000000002,9.879999999999999,6.87,32.4,74.10999999999999,0.0,0.0,0.0,1.07
53025,304.79999999999995,29.959999999999997,82.47,197.26,10.01,0.0,0.0,0.0,0.0
19061,482.55999999999995,52.50999999999999,131.44,307.72999999999996,1.1700000000000002,0.07,0.0,0.0,0.17
26091,103.53999999999999,19.54,27.990000000000002,72.25,10.74,0.0,0.0,0.0,0.0
37045,32.96,7.45,8.76,24.83,41.5,0.0,0.0,0.0,0.0
6101,121.48,11.34,32.49,79.58000000000001,16.71,0.05,0.5,0.0,1.03
19049,99.93,52.52,27.03,66.1,2.9299999999999997,0.0,1.0,0.0,3.18
51121,70.81,19.450000000000003,19.080000000000002,51.05,8.83,0.0,0.0,0.0,0.58
37125,142.16,25.14,38.519999999999996,97.93,12.61,0.23,0.0,0.0,0.0
48231,30.520000000000003,5.720000000000001,7.949999999999999,24.7,42.230000000000004,0.0,0.0,0.0,3.02
51770,114.56,45.36,30.01,80.48,39.660000000000004,0.7,0.0,0.0,1.15
5051,60.589999999999996,16.12,15.66,44.03,37.36,0.14,0.0,0.0,0.0
17037,279.3,38.35999999999999,76.0,180.37,7.93,0.0,0.0,0.0,4.31
56021,160.27999999999997,21.19,43.519999999999996,103.41999999999999,9.71,0.0,0.0,0.0,0.09
37049,110.32,29.390000000000004,29.67,75.26,17.590000000000003,0.0,0.0,0.0,0.91
47119,40.03,13.79,10.86,32.36,77.97999999999999,0.0,1.71,0.0,0.04
12055,180.80999999999997,23.340000000000003,48.269999999999996,124.95,18.45,0.11,0.0,0.0,0.24
39029,81.72999999999999,14.73,20.79,52.67,14.56,0.0,0.0,0.0,0.0
39003,160.35,21.020000000000003,43.48,112.2,24.47,0.0,0.0,0.0,1.38
6057,86.39,16.400000000000002,23.009999999999998,61.660000000000004,4.54,0.18,0.0,0.09,0.0
13313,220.17000000000002,25.71,59.400000000000006,149.0,33.71,0.0,0.0,0.0,0.35
21059,243.73999999999998,28.139999999999997,66.24,159.69,35.29,0.0,0.0,0.0,0.19
1055,54.599999999999994,16.1,14.549999999999999,46.07,61.11,0.0,0.0,0.0,0.36
1083,28.849999999999998,6.239999999999999,7.5600000000000005,21.54,70.71,0.0,4.18,0.0,0.0
24045,81.97,20.37,21.57,56.550000000000004,11.68,0.11,0.0,0.0,0.69
24015,65.82000000000001,17.57,17.490000000000002,47.480000000000004,4.800000000000001,0.0,0.0,0.0,2.66
42001,161.51,34.36,43.62,104.28,12.64,0.0,0.0,0.0,0.43
26017,219.39,28.15,59.67,141.79000000000002,1.77,0.0,0.0,0.0,0.0
17115,105.01999999999998,15.17,28.159999999999997,69.92,27.12,0.0,0.0,0.0,1.08
55039,333.02000000000004,55.22,90.79,217.0,1.34,0.0,0.0,0.0,0.0
30029,56.510000000000005,13.23,14.850000000000001,43.18,27.659999999999997,0.0,0.0,0.03,0.0
29071,253.12,26.730000000000004,68.82000000000001,165.04000000000002,16.020000000000003,0.0,0.0,0.0,0.0
45085,47.15,9.830000000000002,12.27,38.92,27.159999999999997,0.06,0.0,0.0,0.0
55035,145.41000000000003,37.699999999999996,39.150000000000006,94.03,4.3,0.1,0.0,0.0,1.12
36109,75.92,15.32,21.12,54.629999999999995,4.08,1.03,0.0,0.0,1.13
54061,99.17000000000002,13.14,27.03,67.59,5.55,0.23,0.0,0.0,0.09
19193,239.44000000000003,35.71000000000001,65.63000000000001,154.01,7.500000000000001,0.0,0.0,0.0,1.71
18167,120.26999999999998,15.37,32.519999999999996,85.53999999999999,13.8,0.08,0.0,0.0,0.34
55127,180.14,30.080000000000002,48.96,124.4,0.7000000000000001,0.0,0.0,0.0,1.11
4017,76.03,11.28,20.37,49.41,9.55,0.0,0.0,0.0,0.0
29165,118.74,16.71,32.22,79.18,9.7,0.0,0.0,0.0,0.0
27019,286.90999999999997,42.14,78.06,185.93,0.33,0.0,0.0,0.0,0.0
2170,29.91,4.85,7.62,27.099999999999998,11.0,0.0,0.0,0.0,0.0
1069,46.94,14.63,12.169999999999998,46.17,58.88,0.0,1.61,0.0,0.35
17091,229.32,30.270000000000003,62.19,149.14,23.819999999999993,0.0,0.0,0.0,0.0
41071,83.48,13.120000000000001,21.72,54.739999999999995,11.419999999999998,0.0,0.0,0.0,0.0
48397,137.72,18.75,37.56,90.69,63.31,0.0,0.0,0.0,0.0
29037,50.55,6.35,13.440000000000001,38.75,17.55,0.0,0.0,0.0,0.0
36089,249.14,32.459999999999994,67.38999999999999,161.29000000000002,1.82,0.0,0.0,0.0,0.55
47011,34.91,12.45,9.23,31.180000000000003,33.61,0.41,0.0,0.0,0.0
39109,107.25999999999999,14.85,28.619999999999997,73.85999999999999,18.22,0.0,0.0,0.0,0.0
13015,47.59,8.69,12.48,34.260000000000005,25.43,0.0,0.0,0.0,1.28
28089,50.22,35.63,13.440000000000001,41.46000000000001,34.5,0.0,0.0,0.0,0.33
26045,56.62,11.689999999999998,15.18,43.19,20.61,0.0,0.0,0.0,0.0
46103,89.04,33.449999999999996,24.0,65.03999999999999,9.0,0.07,0.0,0.0,0.0
22109,395.46,43.55,107.25,258.74,15.379999999999999,0.0,0.0,0.0,0.07
34041,209.8,29.95,57.18000000000001,134.24,1.8,0.17,0.0,0.0,1.05
17099,215.27999999999997,27.41,58.47,138.95,16.220000000000002,0.0,0.0,0.0,0.0
51085,126.59000000000002,31.450000000000003,34.57,83.08,30.409999999999997,0.0,0.0,0.18,0.0
42085,146.51999999999998,23.83,39.9,95.84,7.570000000000001,0.0,0.0,0.0,0.0
21093,65.21000000000001,7.579999999999999,17.46,48.06,28.84,0.0,0.0,0.0,0.17
53015,64.41,10.23,16.77,54.58,11.020000000000001,0.0,0.0,0.0,0.0
23001,291.39,29.330000000000002,79.28,187.12,3.42,0.0,0.0,0.0,3.33
41019,46.83,5.97,11.82,35.47,10.32,0.0,0.0,0.0,0.03
5031,40.269999999999996,8.559999999999999,10.629999999999999,31.119999999999997,68.07,0.0,0.0,0.0,0.29
18035,50.379999999999995,8.76,13.440000000000001,37.540000000000006,19.83,0.0,0.0,0.0,0.32
51003,38.209999999999994,59.879999999999995,10.02,25.799999999999997,12.4,0.9800000000000001,0.0,0.0,0.0
18091,192.98000000000002,24.340000000000003,52.260000000000005,123.97000000000001,7.72,0.25,0.0,0.0,0.0
36069,308.34,39.410000000000004,83.91,197.49,2.15,0.15,0.0,0.0,0.0
13217,28.369999999999997,7.989999999999999,7.08,26.009999999999998,15.43,0.0,0.0,0.0,0.0
24037,244.89000000000001,40.49,66.36,157.94,4.02,0.0,0.0,0.0,0.63
42081,128.97,25.400000000000002,35.14,88.86000000000001,4.21,0.05,0.0,0.0,0.39
12035,267.15,30.45,72.38,177.07,4.6899999999999995,0.0,0.0,0.0,0.0
37089,123.67999999999999,33.419999999999995,32.839999999999996,79.58,22.470000000000002,0.21,0.0,0.0,0.0
9015,146.32999999999998,24.75,39.949999999999996,97.38999999999999,3.41,0.26,0.0,0.0,0.03
1015,32.760000000000005,13.899999999999999,8.910000000000002,34.11,54.67,0.0,0.0,0.0,0.32
37155,21.6,9.25,5.58,17.22,30.37,0.0,0.0,0.0,0.13
36045,193.74999999999997,27.369999999999997,52.61,123.57,4.13,0.0,0.0,0.0,0.62
39169,94.76,14.31,22.65,61.53,9.870000000000001,0.07,0.0,0.02,0.4
37191,78.88,14.47,20.94,62.14,13.4,0.0,0.0,0.0,0.84
36075,258.68000000000006,27.03,70.26,166.40000000000003,1.82,0.0,0.0,0.0,0.0
30063,103.26,21.380000000000003,28.160000000000004,69.28,4.8500000000000005,0.0,0.0,0.0,0.06
55117,231.95000000000005,45.98,63.21000000000001,151.52,5.29,0.0,0.0,0.02,0.24
13185,19.89,15.73,4.969999999999999,24.020000000000003,44.07000000000001,0.0,0.0,0.0,0.31
48375,207.59,26.75,55.970000000000006,147.64000000000001,52.61,0.0,0.0,0.03,0.83
20045,101.21000000000001,20.47,27.700000000000003,67.23,7.4399999999999995,0.0,0.0,0.0,0.08
30031,96.11999999999999,21.479999999999997,26.56,64.95,6.45,0.23,0.0,0.02,0.04
13045,74.17,14.549999999999999,19.919999999999998,56.06,28.85,0.0,0.0,0.0,0.0
13113,202.67000000000002,26.25,54.80999999999999,138.99,32.21,0.14,0.0,0.0,1.17
48451,204.79000000000002,23.840000000000003,55.440000000000005,135.91,48.379999999999995,0.0,0.0,0.0,0.0
26005,105.39,25.529999999999998,28.47,73.58,1.3900000000000001,0.0,0.0,0.0,0.0
55063,189.26999999999998,44.58,51.449999999999996,121.61999999999998,3.55,0.1,0.0,0.0,0.98
18019,80.52,8.8,21.63,62.36,16.99,0.0,0.0,0.0,1.02
40031,84.21,9.879999999999999,22.619999999999997,63.760000000000005,51.269999999999996,0.0,0.0,0.0,0.47
35045,119.11,18.3,32.01,80.22,17.689999999999998,0.0,0.0,0.0,0.0
54003,58.69000000000001,8.7,15.48,43.129999999999995,10.649999999999999,0.0,0.0,0.0,0.07
29097,55.459999999999994,17.19,14.79,45.07,28.99,0.0,0.0,0.0,0.29
42013,138.1,26.75,36.940000000000005,92.47,6.69,0.35,0.0,0.0,0.36
5125,17.61,2.58,4.65,15.13,29.93,0.0,0.0,0.0,0.0
1103,64.57,16.05,17.22,55.7,60.33,0.0,0.0,0.0,0.3
5045,51.05,9.68,13.59,41.81,47.050000000000004,0.0,0.0,0.0,0.46
23011,224.59,26.61,60.879999999999995,145.10999999999999,8.31,0.22,0.0,0.0,1.5
16019,58.04,7.140000000000001,15.51,37.36,5.45,0.0,0.0,0.0,0.0
48183,148.57,20.25,40.019999999999996,109.34,68.0,0.0,0.0,0.0,0.2
39139,65.74000000000001,15.17,16.93,56.55,25.22,0.1,0.0,0.0,0.38
4003,211.34000000000003,22.97,56.94,138.85,13.36,0.06,0.0,0.0,0.0
22005,342.12,31.46,93.12,224.73000000000002,8.27,0.0,0.0,0.0,0.0
36013,182.49,29.770000000000003,49.39999999999999,118.4,5.750000000000001,0.0,0.0,0.0,0.47
5131,106.32,19.919999999999998,28.799999999999997,78.37,53.72999999999999,0.0,0.0,0.0,0.5
41043,96.64999999999999,12.08,25.589999999999996,67.96000000000001,20.53,0.0,0.0,0.0,0.0
13059,118.81,31.15,31.83,78.62,13.2,0.37,0.0,0.02,0.28
22015,59.849999999999994,9.309999999999999,16.520000000000003,44.39,47.09,0.0,0.0,0.0,0.27
42051,140.87,16.990000000000002,38.35,93.5,5.94,0.0,0.0,0.0,0.0
34019,295.77,43.6,81.05000000000001,188.70000000000002,1.1900000000000002,0.63,0.0,0.0,0.54
25003,330.98,51.48,90.24000000000001,212.18,1.8300000000000003,2.08,0.0,0.0,0.68
48485,191.57,18.2,51.94,128.05,56.72,0.0,0.0,0.0,0.3
53057,129.06,19.17,34.5,92.28,7.549999999999999,0.0,0.0,0.0,0.0
12119,136.07,17.389999999999997,37.03,88.53999999999999,11.35,0.0,0.0,0.0,0.0
44009,417.49999999999994,71.76999999999998,113.72999999999999,267.53,2.27,0.0,0.0,0.0,0.09
22079,155.17000000000002,22.76,41.730000000000004,110.67999999999999,45.519999999999996,0.21,0.0,0.0,0.27
18095,49.269999999999996,6.83,13.049999999999999,33.65,14.100000000000001,0.0,0.0,0.0,0.0
33017,155.81,20.089999999999996,42.38,101.50999999999999,5.1000000000000005,0.0,0.0,0.0,0.32
19013,164.47,41.370000000000005,44.480000000000004,106.09,14.260000000000002,0.0,0.0,0.0,2.07
17179,93.16,14.86,24.69,64.59,17.55,0.0,0.0,0.0,0.0
45077,39.370000000000005,11.33,10.47,32.67,24.879999999999995,0.0,0.0,0.0,0.2
17093,194.05,20.339999999999996,52.769999999999996,124.11999999999999,3.940000000000001,0.0,0.0,0.0,0.0
39173,192.89,33.580000000000005,52.78,139.18,5.500000000000001,0.0,0.0,0.0,1.24
47179,26.9,9.76,7.02,29.9,30.18,0.0,0.0,0.0,0.18
49005,66.72999999999999,7.6000000000000005,18.03,42.54,1.71,0.0,0.0,0.0,0.47
22105,154.79999999999998,21.9,41.61,107.81,28.9,0.0,0.0,0.0,0.0
42021,383.52,44.31,104.91,249.82999999999998,4.33,0.0,0.0,0.0,0.0
37085,7.970000000000001,9.41,1.8900000000000001,13.990000000000002,15.16,0.0,0.0,0.0,0.0
26025,96.5,15.68,25.869999999999997,64.15,12.079999999999998,0.0,0.0,0.0,0.0
21227,76.83,14.1,20.580000000000002,49.5,42.38999999999999,0.0,0.0,0.0,0.57
47009,31.490000000000002,6.960000000000001,8.19,28.15,30.71,0.0,0.0,0.0,0.32
48181,54.730000000000004,9.71,14.59,38.59,53.58,0.0,0.0,0.0,0.29
21015,174.91,17.279999999999998,47.58,112.08999999999999,24.240000000000002,0.0,0.0,0.0,0.49
39023,62.43,14.0,16.77,45.059999999999995,12.870000000000001,0.07,0.0,0.0,0.69
6023,72.18,11.23,19.36,45.43,6.43,0.24,0.0,0.04,0.0
37019,122.44999999999999,23.13,33.06,83.1,10.55,0.0,0.0,0.0,0.0
55131,301.1,44.739999999999995,82.04,196.99,12.03,0.0,0.0,0.0,0.0
45041,44.99000000000001,5.510000000000001,12.06,39.08,27.28,0.11,0.0,0.0,0.11
51650,75.42000000000002,17.740000000000002,20.240000000000002,56.09,32.50000000000001,0.0,0.0,2.25,1.45
55073,233.64999999999998,42.81,63.199999999999996,149.88,4.300000000000001,0.16,0.0,0.0,1.72
6055,352.69999999999993,40.300000000000004,94.94,222.64999999999998,4.14,0.42,0.0,0.0,0.12
18105,47.190000000000005,8.910000000000002,12.690000000000001,35.5,16.56,0.32,0.0,0.02,0.25
51177,80.71000000000001,11.71,21.48,57.18000000000001,26.560000000000002,0.0,0.0,0.0,1.58
48381,14.88,1.76,4.48,33.230000000000004,30.51,0.0,0.0,0.0,0.28
27171,281.19,42.839999999999996,76.56,179.47,0.9,0.0,0.0,0.0,0.0
22063,108.72,11.71,29.52,76.77,28.130000000000003,0.0,0.0,0.0,0.0
42107,259.01,55.160000000000004,71.38000000000001,166.84,1.1600000000000001,0.0,1.96,0.0,0.05
48441,84.94,19.080000000000002,22.86,63.31,79.23,0.04,0.0,0.0,0.0
28059,65.21000000000001,17.54,17.37,49.16,42.199999999999996,0.0,0.0,0.0,0.0
42075,92.97,22.46,23.81,61.11,3.94,0.0,0.0,0.0,0.31
37151,94.03999999999999,11.259999999999998,24.75,69.65,11.12,0.0,0.0,0.0,0.19
34037,241.26000000000002,31.55,65.91000000000001,154.6,0.6500000000000001,0.04,0.0,0.0,0.0
13097,130.46,17.430000000000003,34.92,89.46000000000001,35.3,0.0,0.0,0.0,0.97
17161,111.35999999999999,16.77,30.379999999999995,71.66999999999999,9.879999999999999,0.0,0.55,0.0,0.55
4005,132.16,19.39,35.96,87.12,6.1899999999999995,0.09,0.0,0.0,0.68
48257,76.30000000000001,9.71,20.4,52.0,36.88,0.0,0.0,0.0,0.0
13077,84.91,16.240000000000002,22.77,56.42,22.369999999999997,0.0,0.0,0.0,0.96
37159,80.82,24.73,21.83,60.08,15.27,0.0,0.0,0.0,0.0
47189,101.05999999999999,11.889999999999999,27.599999999999998,70.84,52.300000000000004,0.0,0.0,0.0,0.0
48367,79.0,7.79,21.299999999999997,56.72999999999999,32.46,0.0,0.0,0.0,0.0
37135,191.47999999999996,49.35,52.23,127.33999999999999,4.08,0.36,0.0,0.15,1.2
35043,430.9699999999999,41.67,117.16999999999999,278.0,5.52,0.0,0.0,0.02,0.0
9013,271.39,35.010000000000005,73.87,174.76000000000002,1.82,0.02,0.0,0.02,0.79
27139,314.96000000000004,44.059999999999995,85.74,203.71999999999997,12.270000000000001,0.0,0.0,0.0,1.31
23019,171.64,21.02,46.79,113.6,2.5399999999999996,0.43,0.0,0.0,0.14
6031,385.98,35.87,104.67,246.0,6.379999999999999,0.0,0.0,0.0,0.34
19103,130.01999999999998,22.73,35.04,83.0,6.579999999999999,0.63,0.0,0.0,0.59
33013,173.95999999999998,34.28,47.27,112.05000000000001,1.6400000000000001,0.38,0.0,0.0,0.12
12017,194.12,31.220000000000002,53.14,125.96,12.09,0.14,0.0,0.0,0.0
34011,232.54999999999998,24.459999999999997,62.71,149.56,7.870000000000001,0.17,0.0,0.81,0.42
26021,132.77,17.869999999999997,33.74,82.97,16.800000000000004,0.15,0.0,0.0,0.46
40017,99.9,12.19,27.03,68.57,30.54,0.0,0.0,0.0,0.0
24043,64.44,30.91,16.54,43.980000000000004,9.25,0.18,0.0,0.0,0.93
26115,255.54,28.959999999999994,69.53999999999999,164.91,13.91,0.0,0.0,0.0,0.4
35049,552.13,62.309999999999995,150.13,351.91999999999996,3.61,0.88,0.0,0.02,0.9
8077,99.03999999999999,15.360000000000001,26.599999999999998,71.19,10.7,0.0,0.0,0.0,0.09
42055,66.66000000000001,18.140000000000004,16.740000000000002,45.69,5.2700000000000005,0.0,0.0,0.0,0.0
13073,57.699999999999996,10.450000000000001,15.469999999999999,43.44,16.75,0.0,1.11,0.0,0.41
6039,330.83000000000004,31.8,89.34,212.49,6.8100000000000005,0.0,0.0,0.02,0.33
51179,36.660000000000004,13.929999999999998,9.81,32.17,8.93,0.22,0.0,0.0,0.0
28121,20.94,7.15,5.37,17.919999999999998,39.58,0.0,0.45,0.0,0.0
13021,31.939999999999998,20.54,8.28,28.590000000000003,35.68,0.35,0.0,0.0,0.46
36093,231.18,34.440000000000005,62.92,147.56,5.23,1.29,0.0,0.0,1.99
47163,19.56,7.690000000000001,5.22,31.970000000000002,29.68,0.0,0.16,0.0,0.0
42027,112.75999999999999,24.82,30.619999999999997,73.64,3.47,0.28,0.0,0.0,0.28
27145,373.83,50.01,101.91999999999999,238.51,14.099999999999998,0.0,0.0,0.0,1.08
12085,334.33000000000004,55.410000000000004,90.93,221.6,6.92,0.41,0.0,0.13,0.35
39045,151.05999999999997,24.389999999999997,40.86,104.36,15.9,0.0,0.0,0.0,0.0
51510,117.2,78.96,33.03,73.87,12.56,1.79,0.0,0.02,1.39
12061,331.11,45.709999999999994,89.87,212.7,10.600000000000001,0.34,0.0,0.0,0.09
26075,110.85999999999999,17.040000000000003,30.220000000000002,73.05,15.52,0.0,0.0,0.0,0.39
22073,59.83,14.32,15.66,42.67999999999999,64.07000000000001,0.12,0.0,0.0,0.44
26147,159.29,21.929999999999996,43.29,105.83,6.290000000000001,0.0,0.0,0.0,1.36
37035,94.1,27.48,25.209999999999994,63.699999999999996,24.2,0.0,0.0,0.0,0.0
36083,221.92000000000002,27.729999999999997,60.519999999999996,142.94,1.9900000000000002,0.3,0.0,0.0,0.0
48091,372.77000000000004,42.75000000000001,101.31,242.74,12.51,0.0,0.0,0.0,0.84
45035,120.52000000000001,19.87,32.53,82.39,15.000000000000002,0.0,0.0,0.0,0.0
18081,88.06,9.350000000000001,23.85,65.49000000000001,17.729999999999997,0.0,0.0,0.0,0.0
39133,115.06000000000003,15.030000000000001,31.500000000000004,78.85000000000001,5.96,0.0,0.31,0.0,0.51
25015,147.0,28.02,40.14,93.7,0.55,1.3699999999999999,0.0,0.88,0.95
27109,157.04000000000002,44.6,42.86,104.49000000000001,6.55,0.16,0.0,0.0,1.4
13153,57.39,9.590000000000002,15.330000000000002,40.8,28.33,0.0,1.06,0.0,0.22
55105,125.61000000000001,30.710000000000004,33.900000000000006,84.72000000000001,5.24,0.06,0.0,0.0,1.45
9007,313.03999999999996,48.46999999999999,85.35,204.95,1.07,0.5800000000000001,1.1,0.0,0.47
30111,87.2,18.35,23.86,59.71,6.04,0.0,0.0,0.0,0.0
15009,231.22000000000003,29.72,62.32000000000001,150.38,20.33,0.0,0.0,2.04,0.04
48135,181.95,20.84,49.019999999999996,123.54,27.599999999999998,0.2,0.0,0.0,0.0
24017,226.16999999999996,28.24,61.19,146.88,5.3,0.03,0.0,0.0,1.66
39057,83.78999999999999,13.27,23.25,63.47,16.53,0.0,2.38,0.0,1.11
8101,196.31,22.049999999999997,53.279999999999994,127.47999999999999,14.559999999999999,0.0,0.0,0.0,0.08
42007,293.8,33.459999999999994,80.83,190.76,13.24,0.0,0.0,0.0,0.91
50007,335.08,42.14,91.41,221.23000000000002,1.94,0.79,0.0,0.03,2.45
42089,170.73,23.150000000000002,46.55,110.55,13.839999999999998,0.2,1.78,0.0,0.26
13223,27.720000000000002,3.0800000000000005,7.17,19.700000000000003,11.57,0.0,0.0,0.0,0.0
45003,81.29999999999998,17.22,21.979999999999997,63.06,33.81,0.0,0.0,0.0,0.0
37057,68.36,13.36,18.330000000000002,48.78,12.73,0.0,0.0,0.0,0.95
21117,266.55,29.14,72.51,173.91000000000003,8.33,0.0,0.0,0.02,0.4
55059,232.92000000000002,29.619999999999997,63.55,149.04000000000002,12.019999999999998,0.21,0.0,0.0,0.83
20209,170.34000000000003,18.26,45.46,113.20000000000002,38.56,0.0,0.0,0.0,0.06
48329,169.14000000000001,18.590000000000003,45.63,119.02000000000001,43.54,0.0,0.18,0.0,0.46
37147,71.61000000000001,17.71,19.12,53.040000000000006,9.55,0.16999999999999998,0.15,0.0,0.54
44003,388.78000000000003,49.74000000000001,105.93,250.35000000000002,1.3199999999999998,0.22,0.0,0.0,0.03
17113,63.09,12.709999999999999,16.939999999999998,45.239999999999995,18.980000000000004,0.14,1.71,0.0,1.97
16055,176.25,19.47,47.37,133.35999999999999,27.68,0.0,0.0,0.0,0.0
37001,76.43,14.9,20.48,57.24,14.39,0.0,0.0,0.0,0.32
55139,207.32,44.55000000000001,56.34,135.77,4.73,0.1,0.0,0.03,1.38
48187,114.07,15.98,30.81,76.08,14.05,0.0,0.0,0.0,0.0
24013,174.66,30.560000000000002,47.33,115.16,3.54,0.0,0.0,0.0,1.44
18127,199.18,23.49,54.470000000000006,131.84,13.029999999999998,0.12,0.0,0.0,1.59
1081,42.17999999999999,16.18,11.28,31.03,20.82,0.0,0.0,0.0,0.3
19163,179.51000000000002,33.339999999999996,48.72,117.15,5.159999999999999,0.22,0.0,0.0,1.04
18063,98.14,15.2,26.46,69.00999999999999,17.41,0.0,0.99,0.0,1.42
12005,74.52000000000001,16.37,19.84,52.6,22.52,0.0,0.0,0.0,0.14
26121,95.94,21.23,25.810000000000002,64.31,8.98,0.08,0.0,0.0,0.36
39089,103.27000000000001,15.350000000000001,27.93,69.82,13.379999999999999,0.0,0.0,0.0,0.0
20177,139.35000000000002,23.509999999999998,37.230000000000004,93.51,26.48,0.13,0.0,0.0,0.18
6025,832.13,75.83,226.17000000000002,528.77,9.459999999999999,0.0,0.0,0.0,0.06
48251,23.64,6.25,5.49,17.3,36.45,0.0,0.0,0.0,0.0
18163,154.37,18.19,41.730000000000004,106.72000000000001,19.1,0.16,0.0,0.0,0.2
49053,68.02,7.699999999999999,18.299999999999997,43.91,0.9199999999999999,0.04,0.0,0.0,0.0
54039,51.64999999999999,13.919999999999998,13.819999999999999,42.04,22.13,0.45000000000000007,0.0,0.0,0.05
17143,145.62,21.87,39.11,96.59,12.679999999999998,0.17,0.55,0.0,2.47
10001,103.45,17.630000000000003,27.42,69.03,8.909999999999998,0.08,0.0,0.0,0.52
36111,235.96999999999997,35.660000000000004,63.88,149.92,3.9199999999999995,0.5,0.0,0.12,0.33
6089,81.21,9.95,21.33,67.17999999999999,5.140000000000001,0.0,0.0,0.0,0.03
39103,196.01999999999998,27.32,53.22,128.41,4.930000000000001,0.0,0.95,0.0,0.0
29019,76.89,13.93,20.67,56.18000000000001,13.809999999999999,0.22,0.0,0.0,1.62
38017,160.3,60.839999999999996,43.989999999999995,102.13,26.779999999999998,0.04,0.0,0.0,0.02
9005,265.7,46.989999999999995,72.57999999999998,169.83999999999997,0.9200000000000002,0.22999999999999998,0.0,1.01,0.09
